invoice_no,stock_code
536572,22574
536572,22577
536572,22578
536572,22579
536572,22593
536572,22594
536572,22595
536572,21810
536572,21811
536572,21817
536572,22695
536572,22696
536572,21523
536572,22469
536572,22855
536572,21754
536572,21756
536573,84755
536573,84970L
536573,22178
536573,22791
536574,21756
536575,21864
536575,21107
536575,21232
536575,84050
536575,85099B
536575,85123A
536575,15056P
536575,22095
536576,22041
536576,85174
536576,84050
536576,84029E
536576,82615
536576,21156
536576,20727
536576,35004C
536576,85099B
536576,85123A
536576,22095
536576,85038
536576,15056N
536576,20971
536576,21354
536576,21107
536577,20725
536577,21232
536577,22646
536577,22147
536578,22837
536578,21484
536578,22865
536578,22866
536578,22834
536578,22726
536578,22728
536578,22729
536579,21232
536579,20727
536580,22966
536580,22965
536580,22975
536580,22988
536580,22972
536580,22974
536581,85099B
536582,21668
536582,21672
536582,22771
536582,22530
536582,22534
536582,21374
536582,21365
536582,21479
536582,21481
536582,84032A
536582,84031A
536582,21509
536582,22025
536582,22650
536582,22637
536582,22634
536582,22635
536583,21156
536584,84029E
536585,37449
536586,22846
536586,22848
536586,22726
536586,22728
536586,22725
536586,22729
536586,22730
536587,37448
536587,22744
536587,22743
536587,22646
536587,21232
536587,22466
536587,22540
536587,22531
536587,16237
536587,22752
536587,22114
536587,21108
536587,22355
536587,22449
536587,22867
536587,21986
536587,21982
536587,22421
536587,17003
536587,21098
536587,22548
536587,21790
536588,22960
536588,22961
536588,22962
536588,22963
536588,21777
536588,22666
536588,22667
536588,84997A
536588,84997B
536588,84997C
536588,84997D
536589,21777
536590,22969
536590,85123A
536590,22112
536590,22114
536590,21340
536590,22457
536590,21136
536590,22776
536590,21166
536590,22794
536590,71477
536590,22030
536590,22622
536590,21055
536591,21427
536591,22135
536591,90214M
536591,90214V
536591,90214S
536591,90214J
536591,22386
536591,22378
536591,20750
536591,21888
536591,22321
536591,21789
536591,21238
536591,21629
536591,22379
536591,72807C
536591,22497
536591,21850
536591,20978
536591,20768
536591,22081
536591,20780
536591,51014C
536591,21398
536591,22476
536591,21643
536591,72741
536591,21620
536591,37449
536591,22260
536591,22136
536591,47591B
536591,21041
536591,21035
536591,85064
536591,22121
536591,21488
536591,21484
536591,22357
536591,21985
536592,10135
536592,16168M
536592,16236
536592,16237
536592,16238
536592,17012A
536592,17012B
536592,17012C
536592,17012D
536592,17012E
536592,17012F
536592,17014A
536592,17084N
536592,17084P
536592,20616
536592,20617
536592,20619
536592,20653
536592,20668
536592,20681
536592,20682
536592,20696
536592,20699
536592,20700
536592,20717
536592,20718
536592,20723
536592,20724
536592,20725
536592,20727
536592,20733
536592,20735
536592,20752
536592,20754
536592,20761
536592,20780
536592,20846
536592,20914
536592,20931
536592,20956
536592,20961
536592,20966
536592,20972
536592,20973
536592,20974
536592,20975
536592,21002
536592,21012
536592,21015
536592,21035
536592,21055
536592,21067
536592,21069
536592,21071
536592,21098
536592,21108
536592,21109
536592,21110
536592,21111
536592,21128
536592,21154
536592,21164
536592,21165
536592,21174
536592,21181
536592,21188
536592,21191
536592,21192
536592,21208
536592,21212
536592,21213
536592,21220
536592,21231
536592,21232
536592,21249
536592,21257
536592,21258
536592,21262
536592,21272
536592,21279
536592,21281
536592,21288
536592,21313
536592,21314
536592,21340
536592,21349
536592,21352
536592,21356
536592,21429
536592,21439
536592,21447
536592,21479
536592,21481
536592,21484
536592,21486
536592,21488
536592,21494
536592,21519
536592,21520
536592,21524
536592,21537
536592,21544
536592,21547
536592,21557
536592,21559
536592,21576
536592,21594
536592,21638
536592,21648
536592,21656
536592,21658
536592,21671
536592,21684
536592,21698
536592,21700
536592,21705
536592,21718
536592,21731
536592,21743
536592,21745
536592,21754
536592,21755
536592,21756
536592,21773
536592,21774
536592,21775
536592,21777
536592,21786
536592,21789
536592,21790
536592,21791
536592,21801
536592,21802
536592,21803
536592,21809
536592,21813
536592,21820
536592,21821
536592,21830
536592,21832
536592,21833
536592,21844
536592,21846
536592,21851
536592,21868
536592,21871
536592,21875
536592,21879
536592,21889
536592,21891
536592,21892
536592,21896
536592,21899
536592,21906
536592,21908
536592,21914
536592,21915
536592,21929
536592,21931
536592,21934
536592,21935
536592,21942
536592,21949
536592,21974
536592,21975
536592,21976
536592,21977
536592,21981
536592,21982
536592,21984
536592,21985
536592,21990
536592,21991
536592,21992
536592,21993
536592,22064
536592,22065
536592,22077
536592,22078
536592,22081
536592,22082
536592,22083
536592,22084
536592,22086
536592,22090
536592,22091
536592,22100
536592,22109
536592,22111
536592,22112
536592,22114
536592,22117
536592,22121
536592,22124
536592,22134
536592,22135
536592,22141
536592,22142
536592,22144
536592,22147
536592,22149
536592,22161
536592,22162
536592,22165
536592,22169
536592,22174
536592,22178
536592,22182
536592,22183
536592,22184
536592,22188
536592,22190
536592,22195
536592,22197
536592,22198
536592,22207
536592,22208
536592,22245
536592,22246
536592,22260
536592,22261
536592,22262
536592,22276
536592,22277
536592,22278
536592,22283
536592,22294
536592,22300
536592,22301
536592,22304
536592,22308
536592,22309
536592,22310
536592,22311
536592,22312
536592,22314
536592,22317
536592,22324
536592,22325
536592,22331
536592,22342
536592,22348
536592,22350
536592,22352
536592,22355
536592,22356
536592,22364
536592,22371
536592,22376
536592,22379
536592,22381
536592,22386
536592,22393
536592,22396
536592,22405
536592,22409
536592,22411
536592,22413
536592,22419
536592,22420
536592,22421
536592,22422
536592,22423
536592,22425
536592,22427
536592,22428
536592,22449
536592,22451
536592,22458
536592,22459
536592,22467
536592,22469
536592,22472
536592,22487
536592,22489
536592,22499
536592,22501
536592,22503
536592,22508
536592,22530
536592,22531
536592,22534
536592,22536
536592,22537
536592,22539
536592,22544
536592,22547
536592,22553
536592,22557
536592,22560
536592,22561
536592,22565
536592,22566
536592,22569
536592,22570
536592,22571
536592,22580
536592,22581
536592,22582
536592,22583
536592,22584
536592,22586
536592,22587
536592,22588
536592,22589
536592,22600
536592,22601
536592,22602
536592,22603
536592,22619
536592,22620
536592,22622
536592,22624
536592,22625
536592,22631
536592,22632
536592,22637
536592,22645
536592,22649
536592,22651
536592,22659
536592,22663
536592,22664
536592,22665
536592,22666
536592,22668
536592,22669
536592,22673
536592,22678
536592,22692
536592,22694
536592,22696
536592,22697
536592,22699
536592,22712
536592,22713
536592,22726
536592,22734
536592,22735
536592,22737
536592,22738
536592,22739
536592,22741
536592,22742
536592,22745
536592,22746
536592,22747
536592,22748
536592,22749
536592,22751
536592,22754
536592,22756
536592,22758
536592,22759
536592,22775
536592,22781
536592,22788
536592,22791
536592,22792
536592,22794
536592,22795
536592,22798
536592,22800
536592,22801
536592,22805
536592,22810
536592,22812
536592,22813
536592,22814
536592,22831
536592,22834
536592,22835
536592,22837
536592,22841
536592,22844
536592,22854
536592,22855
536592,22862
536592,22863
536592,22865
536592,22866
536592,22867
536592,22870
536592,22890
536592,22895
536592,22897
536592,22898
536592,22900
536592,22904
536592,22906
536592,22909
536592,22910
536592,22915
536592,22916
536592,22917
536592,22918
536592,22919
536592,22920
536592,22921
536592,22940
536592,22941
536592,22944
536592,22945
536592,22946
536592,22947
536592,22948
536592,22951
536592,22952
536592,22961
536592,22968
536592,22969
536592,22972
536592,22973
536592,22974
536592,22975
536592,22976
536592,22977
536592,22988
536592,35095A
536592,35471D
536592,35598B
536592,35599D
536592,35637A
536592,35916B
536592,35916C
536592,35957
536592,35961
536592,35964
536592,35965
536592,35967
536592,37370
536592,37444C
536592,37446
536592,37450
536592,37491A
536592,46775D
536592,46776B
536592,47563A
536592,47566B
536592,47567B
536592,47590A
536592,47590B
536592,47591B
536592,47591D
536592,47593B
536592,47594A
536592,47599A
536592,48111
536592,48138
536592,48187
536592,48194
536592,51014A
536592,51014C
536592,70006
536592,70007
536592,71477
536592,71496A
536592,72134
536592,72741
536592,72807A
536592,72816
536592,72817
536592,79067
536592,79302M
536592,79321
536592,82551
536592,82552
536592,82578
536592,82580
536592,82582
536592,82599
536592,82613B
536592,82613C
536592,82613D
536592,82616C
536592,84029E
536592,84029G
536592,84031B
536592,84032A
536592,84032B
536592,84086C
536592,84279P
536592,84347
536592,84375
536592,84378
536592,84380
536592,84459B
536592,84509A
536592,84510A
536592,84520B
536592,84536A
536592,84536B
536592,84559A
536592,84559B
536592,84580
536592,84596J
536592,84609
536592,84659A
536592,84663A
536592,84692
536592,84754
536592,84755
536592,84828
536592,84832
536592,84856L
536592,84879
536592,84912B
536592,84913B
536592,84915
536592,84923
536592,84946
536592,84950
536592,84969
536592,84970L
536592,84970S
536592,84971S
536592,84976
536592,84988
536592,84992
536592,85008
536592,85015
536592,85017A
536592,85017B
536592,85032D
536592,85040B
536592,85048
536592,85049A
536592,85049E
536592,85049G
536592,85053
536592,85064
536592,85099B
536592,85099F
536592,85114A
536592,85114B
536592,85114C
536592,85116
536592,85123A
536592,85131B
536592,85131D
536592,85132A
536592,85135B
536592,85136A
536592,85136C
536592,85150
536592,85170D
536592,85199L
536592,85212
536592,85227
536592,85231B
536592,85232B
536592,85232D
536592,90013B
536592,90018B
536592,90019B
536592,90024C
536592,90036F
536592,90040B
536592,90051
536592,90054
536592,90077
536592,90124B
536592,90134
536592,90138
536592,90161A
536592,90161B
536592,90166
536592,90173
536592,90177C
536592,90177E
536592,90181B
536592,90192
536592,90200C
536592,90206C
536592,90209C
536592,90211A
536592,90214A
536592,90214E
536592,90214H
536592,90214S
536592,DOT
536592,20970
536592,22785
536592,84658
536592,20728
536592,82494L
536592,22165
536592,22467
536592,22448
536592,22447
536592,22446
536592,20665
536593,21524
536593,22366
536593,22519
536593,22222
536593,21472
536594,21733
536594,22113
536594,22804
536594,84970L
536594,85123A
536595,21877
536595,21137
536595,22041
536595,22121
536595,21756
536595,21705
536595,22694
536595,20679
536595,21577
536595,22524
536595,20765
536596,21624
536596,22900
536596,22114
536596,21967
536596,84926A
536596,22802
536597,22952
536597,21704
536597,21703
536597,21705
536597,85035C
536597,72803A
536597,22086
536597,22910
536597,22583
536597,22731
536597,20682
536597,72802C
536597,22384
536597,40001
536597,21709
536597,22220
536597,21739
536597,85034A
536597,72818
536597,72798C
536597,22197
536597,20726
536597,84744
536597,35271S
536597,21380
536597,22909
536597,21221
536597,20755
536598,21421
536598,21422
536598,22178
536598,22617
536599,22968
536599,22727
536599,22726
536599,84945
536599,20749
536599,21056
536600,85123A
536600,71053
536600,82483
536600,82486
536600,82482
536600,82494L
536600,22411
536600,84029G
536600,84029E
536600,22752
536600,22803
536600,21730
536601,22632
536601,22633
536602,37370
536602,21871
536602,21071
536602,21068
536602,82483
536602,22411
536602,84029G
536602,84029E
536602,21730
536602,22752
536602,85123A
536602,71053
536603,22632
536603,22633
536604,84832
536604,85231B
536604,22189
536604,22457
536604,22863
536604,22792
536604,84970S
536604,72741
536604,22961
536605,21364
536605,22219
536605,20966
536605,22107
536605,22109
536605,21181
536605,21042
536605,47567B
536605,22111
536605,22271
536605,22272
536605,22273
536605,22274
536605,20963
536605,21172
C536606,20914
536607,72760B
536607,22602
536607,21754
536607,21756
536607,21481
536607,22114
536607,22386
536607,85099B
536607,22365
536607,21955
536607,21733
536607,84879
536607,22423
536607,22624
536607,22507
536607,22457
536607,22804
536607,85123A
536608,22863
536608,22962
536608,22963
536609,85123A
536609,71053
536609,84406B
536609,37370
536609,21871
536609,21071
536609,21068
536609,82483
536609,82486
536609,82482
536609,82494L
536609,22411
536609,84029G
536609,84029E
536609,22752
536609,21730
536610,22632
536610,22633
536611,22865
536611,22866
536611,22632
536611,22633
536611,21790
536611,21889
536611,22549
536611,84031A
536611,84032A
536611,62096A
536611,85071D
536611,21915
536611,82580
536611,21272
536612,85123A
536612,71053
536612,84406B
536612,37370
536612,21871
536612,21071
536612,21068
536612,82483
536612,82486
536612,82482
536612,82494L
536612,22411
536612,84029G
536612,84029E
536612,21730
536613,22149
536613,22818
536613,22044
536613,21790
536613,22619
536613,22620
536613,21918
536613,22544
536613,21791
536613,22029
536613,22037
536613,22652
536613,84836
536613,22910
536613,22736
536613,21360
536613,22945
536614,22632
536614,22633
536615,22367
536615,84077
536615,22618
536615,22752
536615,22837
536615,22634
536615,22898
536615,22781
536615,22467
536615,84792
536615,21754
536615,22120
536616,21137
536617,21356
536617,21354
536617,79321
536617,72741
536617,22179
536617,85116
536617,21125
536617,85175
536617,79302M
536617,20893
536617,21743
536618,20975
536618,21592
536618,22551
536618,22555
536618,22556
536618,22197
536618,22198
536618,22418
536618,21791
536618,21914
536618,21915
536618,22440
536618,22434
536618,22466
536618,22564
536618,84077
536618,84375
536618,22909
536618,22910
536618,22943
536618,22952
536619,22960
536619,22961
536620,22965
536620,21215
536620,21212
536620,21977
536620,84991
536620,22961
536620,22744
536620,22743
536620,85049E
536620,85049G
536620,21328
536620,21058
536620,21060
536620,21061
536620,21062
536620,21719
536620,21722
536620,21724
536620,84826
536620,21883
536620,21881
536620,21880
536620,22943
536621,22549
536621,22492
536621,10135
536621,22422
536621,21790
536621,22536
536621,22561
536621,22752
536621,21791
536621,22491
C536622,22752
536623,21355
536623,21756
536623,21518
536623,21520
536623,21506
536623,22023
536623,21519
536623,22037
536623,22029
536623,22030
536623,22027
536623,22983
536623,22718
536623,22717
536623,22712
536623,22028
536623,22815
536623,72818
536623,22697
536623,21670
536623,21669
536623,21671
536623,21673
536623,21672
536623,22771
536623,22775
536623,22772
536623,22774
536623,48185
536623,48187
536623,82494L
536623,22245
536623,84755
536623,22460
536623,84970L
536623,22432
536623,22433
536623,22431
536623,84674
536623,82486
536623,82483
536623,21068
536623,21069
536623,21070
536623,22972
536623,22974
536623,22419
536623,21071
536624,22676
536624,22727
536624,22726
536624,22730
536624,22725
536624,22672
536624,22109
536624,22925
536624,22926
536624,22927
536624,22699
536624,20914
536624,21212
536624,21843
536624,21588
536624,21584
536624,22568
536624,22569
536624,22570
536624,21914
536624,21915
536624,22549
536626,22965
C536625,22839
536627,22927
536627,22928
536627,22926
536627,22776
536627,22778
536627,22777
536627,22783
536627,22941
536627,21756
536627,22961
536627,22423
536627,22697
536627,22699
536627,21755
