"Region","CancerSiteICD10Code","CancerSite","Sex","SexQF","Year","IncidencesAgeUnder5","IncidencesAge5To9","IncidencesAge10To14","IncidencesAge15To19","IncidencesAge20To24","IncidencesAge25To29","IncidencesAge30To34","IncidencesAge35To39","IncidencesAge40To44","IncidencesAge45To49","IncidencesAge50To54","IncidencesAge55To59","IncidencesAge60To64","IncidencesAge65To69","IncidencesAge70To74","IncidencesAge75To79","IncidencesAge80To84","IncidencesAge85To89","IncidencesAge90AndOver","IncidencesAllAges","IncidenceRateAgeUnder5","IncidenceRateAge5To9","IncidenceRateAge10To14","IncidenceRateAge15To19","IncidenceRateAge20To24","IncidenceRateAge25To29","IncidenceRateAge30To34","IncidenceRateAge35To39","IncidenceRateAge40To44","IncidenceRateAge45To49","IncidenceRateAge50To54","IncidenceRateAge55To59","IncidenceRateAge60To64","IncidenceRateAge65To69","IncidenceRateAge70To74","IncidenceRateAge75To79","IncidenceRateAge80To84","IncidenceRateAge85To89","IncidenceRateAge90AndOver","CrudeRate","CrudeRateLower95pcConfidenceInterval","CrudeRateUpper95pcConfidenceInterval","EASR","EASRLower95pcConfidenceInterval","EASRLower95pcConfidenceIntervalQF","EASRUpper95pcConfidenceInterval","EASRUpper95pcConfidenceIntervalQF","WASR","WASRLower95pcConfidenceInterval","WASRLower95pcConfidenceIntervalQF","WASRUpper95pcConfidenceInterval","WASRUpper95pcConfidenceIntervalQF","StandardisedIncidenceRatio","SIRLower95pcConfidenceInterval","SIRUpper95pcConfidenceInterval"
"South East of Scotland","C43","Malignant melanoma of the skin","All","d","2017-2021",0,1,0,6,11,27,44,53,83,101,145,156,182,191,254,227,159,110,63,1813,0,0.236409413822858,0,1.52611565413132,2.17404193924541,4.85395003667429,8.118905054941,10.4598588116416,17.8585644726452,19.8265860778105,26.392139874701,29.1636210000505,38.6043058648849,45.5173728611601,64.4889378621155,82.703644061004,80.7758546237826,94.1168417810329,101.933500525847,23.5139397586611,22.4439087501649,24.6218063451646,24.3730225882657,23.2509591210662,NA,25.5211559695828,NA,12.5813069195075,11.9434010172301,NA,13.2355753126035,NA,93.1882703084074,88.9476224254259,97.578864653224
"South East of Scotland","C43","Malignant melanoma of the skin","Male",NA,"2017-2021",0,0,0,2,3,7,15,19,25,50,63,77,76,99,154,131,85,69,26,901,0,0,0,0.996859891342272,1.20634052580362,2.59032845364792,5.6810650103206,7.71128932757557,10.892486798306,20.0809664567536,23.5127267298649,29.4326756213352,33.0968649430168,48.9849235290916,82.2952904649684,105.395272499075,101.197704597947,153.705642556414,132.34919826928,24.0203445119911,22.477316727579,25.6413996741094,26.0884207756037,24.3913297141514,NA,27.8417786526644,NA,12.1436353911963,11.2870630336352,NA,13.0310908351509,NA,91.6687322069734,85.7800822466623,97.8551576961984
"South East of Scotland","C43","Malignant melanoma of the skin","Females",NA,"2017-2021",0,1,0,4,8,20,29,34,58,51,82,79,106,92,100,96,74,41,37,912,0,0.483952146811723,0,2.07765225295416,3.10940439358841,6.99271359243668,10.435032924328,13.0615004590733,24.6549371511645,19.5833733320534,29.1331812723384,28.9060699087812,43.8340756179157,42.2955447160452,48.3711031030063,63.9232920495405,65.575513748704,56.9563103424325,87.7609108159393,23.0341827777557,21.563307680509,24.5789743966913,22.6576244009276,21.205887747121,NA,24.1567446636194,NA,13.0189784478187,12.0827280330452,NA,13.9896687799059,NA,94.739773465926,88.6900527159284,101.093513446289
"South East of Scotland","C44","Non-melanoma skin cancer","All","d","2017-2021",1,0,1,4,9,21,86,157,252,447,706,1048,1384,1758,2622,2786,2582,1962,1062,16888,0.263393562661329,0,0.243773417483917,1.01741043608755,1.77876158665534,3.77529447296889,15.868768971021,30.9848647816554,54.2211837000794,87.7473661067456,128.502418976131,195.919710308031,293.562413829674,418.950479004814,665.70864202546,1015.03238922448,1311.71859521136,1678.7022143126,1718.30758029286,219.031116737049,215.739990429646,222.35987882019,235.331047394805,231.728904706747,NA,238.96058680906,NA,91.3243122063506,89.7899343056931,NA,92.8715094866893,NA,104.548051126555,102.97712893716,106.136937644785
"South East of Scotland","C44","Non-melanoma skin cancer","Male",NA,"2017-2021",1,0,1,2,5,7,32,73,112,217,345,580,801,1050,1681,1801,1633,1241,552,10134,0.511985582485997,0,0.477149319107922,0.996859891342272,2.01056754300604,2.59032845364792,12.1196053553506,29.6275853112114,48.7983408564109,87.1513944223108,128.760170187355,221.700673511356,348.823537096795,519.53706773279,898.301190075402,1448.98386084606,1944.18648951116,2764.4739480074,2809.8752863324,270.168891547745,264.934100011112,275.481103429973,306.733555236182,300.687666223623,NA,312.838787817724,NA,112.137341585291,109.759467825065,NA,114.540344307614,NA,104.799516183101,102.768921108977,106.860142896748
"South East of Scotland","C44","Non-melanoma skin cancer","Females",NA,"2017-2021",0,0,0,2,4,14,54,84,140,230,361,468,583,708,941,985,949,721,510,6754,0,0,0,1.03882612647708,1.5547021967942,4.89489951470568,19.4307509625418,32.2695893694753,59.5119172614316,88.3171738504368,128.257054137978,171.241021738096,241.087415898537,325.491800640869,455.172080199289,655.879611133307,840.961656047569,1001.59755504619,1209.67741935484,170.584287808073,166.540022208689,174.701954908594,163.928539553427,160.02939806822,NA,167.873960282009,NA,70.5112828274105,68.5798262270645,NA,72.4691885689937,NA,104.172997498404,101.703231521825,106.687588555257
"South East of Scotland","C44, M-8090-8098","Basal cell carcinoma of the skin","All","d","2017-2021",0,0,1,3,8,20,77,147,231,406,627,892,1128,1339,1839,1675,1347,809,388,10937,0,0,0.243773417483917,0.763057827065661,1.5811214103603,3.59551854568466,14.2080838461467,29.0113065153079,49.7027517250728,79.6989499761492,114.123253113362,166.756089307981,239.261851734012,319.098231733473,466.910065859963,610.258166529434,684.308655209027,692.186590916869,627.780923873473,141.848846740473,139.202724871867,144.532628056712,147.725295155502,144.935364987236,NA,150.541453362533,NA,65.3507120165243,64.0006731789482,NA,66.7146462040639,NA,103.021929610978,101.100105167891,104.971105344206
"South East of Scotland","C44, M-8090-8098","Basal cell carcinoma of the skin","Male",NA,"2017-2021",0,0,1,2,4,7,29,66,103,189,288,483,626,748,1092,960,751,439,170,5958,0,0,0.477149319107922,0.996859891342272,1.60845403440483,2.59032845364792,10.9833923532865,26.7865839799993,44.8770456090207,75.9060532065287,107.486750765097,184.623147079285,272.613650714849,370.108311108692,583.548423297049,772.362302283296,894.11148415363,977.924305540086,865.360142529906,158.838193787395,154.830275565983,162.923611043132,173.361315390515,168.93318407931,NA,177.845937422533,NA,73.3322523943344,71.3201944980653,NA,75.3719094044748,NA,103.429539535064,100.819731866956,106.089811699422
"South East of Scotland","C44, M-8090-8098","Basal cell carcinoma of the skin","Females",NA,"2017-2021",0,0,0,1,4,13,48,81,128,217,339,409,502,591,747,715,596,370,218,4979,0,0,0,0.51941306323854,1.5547021967942,4.54526383508384,17.2717786333705,31.1171040348512,54.4108957818803,83.3253335893251,120.440834772228,149.652944211285,207.591565662205,271.702901382421,361.332140179457,476.095352243974,528.148732354427,513.995971382927,517.07779886148,125.753504441278,122.284499429533,129.295960367815,122.08927492049,118.711396830302,NA,125.51387949666,NA,57.3691716387143,55.5772527927998,NA,59.1891255627178,NA,102.538375629125,99.7097774080728,105.426865123384
"South East of Scotland","C44, M-8050-8078, M-8083-8084","Squamous cell carcinoma of the skin","All","d","2017-2021",0,0,0,0,0,0,5,6,19,30,77,155,247,412,766,1083,1204,1115,653,5772,0,0,0,0,0,0,0.922602847152386,1.18413495980849,4.08810512024408,5.88908497360708,14.015136347255,28.9766747115886,52.3915579594867,98.1840713026071,194.482387410947,394.572892150076,611.661188471914,954.002532598652,1056.54882291077,74.8607061704313,72.9417680279155,76.8173493743323,84.9196150598408,82.6863310667309,NA,87.1822439273808,NA,25.0015320315179,24.298122664744,NA,25.7148386813677,NA,107.464066920534,104.709392171752,110.272868052131
"South East of Scotland","C44, M-8050-8078, M-8083-8084","Squamous cell carcinoma of the skin","Male",NA,"2017-2021",0,0,0,0,0,0,1,5,8,18,56,96,171,294,579,814,861,774,368,4045,0,0,0,0,0,0,0.378737667354707,2.02928666515147,3.48559577545792,7.22914792443131,20.9002015376577,36.6952838915349,74.4679461217877,145.470378965181,309.40891674816,654.898868811045,1025.07321951568,1724.17633824152,1873.25019088827,107.838283630415,104.540365349246,111.213772962571,129.122233305156,125.091853356199,NA,133.215625272057,NA,37.3533247343023,36.1301757859429,NA,38.5965511463065,NA,106.389231486578,103.135628224107,109.719363456871
"South East of Scotland","C44, M-8050-8078, M-8083-8084","Squamous cell carcinoma of the skin","Females",NA,"2017-2021",0,0,0,0,0,0,4,1,11,12,21,59,76,118,187,269,343,341,285,1727,0,0,0,0,0,0,1.43931488611421,0.384161778208039,4.67593635625534,4.60785254871844,7.46093666730618,21.5880775268113,31.4282051600151,54.2486334401449,90.4539628026217,179.118391263817,303.951367781155,473.709800652914,675.996204933586,43.6184579574388,41.585303793282,45.7253065123916,40.7169968145254,38.8123554935545,NA,42.6666192368909,NA,12.6497393287335,11.9618926711701,NA,13.356544039714,NA,110.068624919582,104.938079421696,115.385133898045
"South East of Scotland","C16","Stomach","All","d","2017-2021",0,0,0,0,2,0,7,4,15,21,46,49,84,93,140,149,136,83,40,869,0,0,0,0,0.395280352590074,0,1.29164398601334,0.789423306538991,3.22745141071901,4.12235948152496,8.37267885680171,9.16036813463124,17.8173719376392,22.1629092988895,35.5450838610086,54.2856518285885,69.0912970366946,71.0154351620521,64.7196828735539,11.2706087425684,10.5336160969009,12.0455685099672,12.0255450399718,11.2275196338096,NA,12.8505798015668,NA,4.83015445782882,4.47883404573554,NA,5.19455133238247,NA,97.6242566561908,91.2405412032156,104.336837401277
"South East of Scotland","C16","Stomach","Male",NA,"2017-2021",0,0,0,0,1,0,4,2,10,10,34,39,60,58,87,96,89,52,20,562,0,0,0,0,0.402113508601208,0,1.51495066941883,0.811714666060586,4.3569947193224,4.01619329135073,12.689408076435,14.907459080936,26.1291039023817,28.6982380271446,46.4914952626769,77.2362302283296,105.959949520204,115.836136419327,101.807075591754,14.9827232139168,13.7694510772825,16.2742518122576,16.5875700351264,15.2260750238937,NA,18.0065335497255,NA,6.60086048948171,6.01815012060981,NA,7.21011222276162,NA,100.727715782247,92.5709789060095,109.410564935963
"South East of Scotland","C16","Stomach","Females",NA,"2017-2021",0,0,0,0,1,0,3,2,5,11,12,10,24,35,53,53,47,31,20,307,0,0,0,0,0.388675549198551,0,1.07948616458566,0.768323556416078,2.1254256164797,4.22386483632524,4.26339238131781,3.65899619098497,9.92469636632054,16.090696359365,25.6366846445933,35.2909841523505,41.649312786339,43.0645273320831,47.438330170778,7.75383126400331,6.91064367541427,8.67152037615442,7.46352004481722,6.64936533010827,NA,8.32401383841012,NA,3.05944842617592,2.67595288186827,NA,3.46825058307054,NA,92.4120277054893,82.3627150309464,103.349267473762
"West of Scotland","C00-C97, excluding C44","All cancer types","All","d","2017-2021",119,71,78,154,241,452,760,1137,1565,2676,4833,6913,8803,10999,12222,10744,8691,5146,2268,77872,18.7611936533562,10.2077639389892,11.4503144432505,23.05323650974,29.7544455734398,50.5050505050505,88.9205050684688,140.136463581775,209.952415257705,318.508485227919,516.642560956446,756.012392785238,1110.49157827811,1629.0880868768,2016.30265326424,2486.68015238554,2763.79432612837,2847.29407468476,2465.16380078694,619.07533015973,614.734750806569,623.43894688625,649.089354289182,644.456115939276,NA,653.738959106377,NA,302.267089304734,299.905896991956,NA,304.637412511254,NA,102.063925963049,101.34831584558,102.783334139744
"West of Scotland","C00-C97, excluding C44","All cancer types","Male",NA,"2017-2021",54,28,41,88,102,174,254,352,481,894,1785,3196,4472,5880,6795,5834,4369,2302,860,37961,16.5458411721809,7.86068618175591,11.7970334776792,25.8147789609551,24.7932678985518,38.8304448540734,60.2175417966639,88.6285983336816,132.82192749193,222.328329702468,400.124632658688,728.713738169232,1179.67954501089,1824.24571472892,2392.76571319912,3067.21695013275,3423.04226897011,3503.37858403847,3159.32552073767,622.8654171948,616.615216439551,629.163190291917,700.660720986962,693.49819746615,NA,707.859534049845,NA,305.211331460684,301.885521496949,NA,308.555109498602,NA,102.158760784835,101.13363923179,103.191684876532
"West of Scotland","C00-C97, excluding C44","All cancer types","Females",NA,"2017-2021",65,43,37,66,139,278,506,785,1084,1782,3048,3717,4331,5119,5427,4910,4322,2844,1408,39911,21.1092419508837,12.6714326970113,11.0891658849304,20.1755270856451,34.8754644834793,62.212156882052,116.888276983636,189.527003372856,282.830812903764,406.795447178228,622.864522879236,781.174472807058,1047.08117961637,1450.80745271201,1684.4725586477,2030.12523929429,2313.40727101443,2472.50597696153,2173.47679103441,615.512975030786,609.488957361982,621.581704684493,597.517987591402,591.649328871158,NA,603.415208775729,NA,299.322847148784,295.97559293068,NA,302.688662603885,NA,101.973887882337,100.975870736834,102.979312597006
"West of Scotland","C67","Bladder","All","d","2017-2021",1,0,0,1,0,0,3,9,15,24,61,88,145,240,318,330,314,237,91,1877,0.157657089524002,0,0,0.149696340972338,0,0,0.351001993691324,1.10925960618819,2.01232346892369,2.85657834285129,6.52083513725289,9.6237654513382,18.2916368113514,35.5469716201865,52.4614828782547,76.3779272419236,99.8540350252338,131.13266531292,98.9108932414513,14.9219795909931,14.2544806004731,15.6126672823272,16.9310386585324,16.15294544074,NA,17.7271776615471,NA,6.13113560057053,5.83060769620864,NA,6.43910938743977,NA,101.604083363915,97.0590682293908,106.306990866288
"West of Scotland","C67","Bladder","Male",NA,"2017-2021",1,0,0,1,0,0,2,3,9,10,48,57,96,171,234,219,215,146,56,1268,0.306404466151499,0,0,0.293349760919945,0,0,0.474153872414676,0.755357372162059,2.48523357053507,2.48689406826027,10.7596539874605,12.9964590349331,25.3240689447777,53.0520437446676,82.3998788651353,115.138929050235,168.449093117092,222.195166494186,205.723522280592,20.8053883986988,19.6758526122998,21.9828637968747,24.8253917250806,23.4452399490003,NA,26.2444580952151,NA,8.82611706374643,8.31183230897803,NA,9.35562133335835,NA,100.39359860882,94.9431758538604,106.075347501507
"West of Scotland","C67","Bladder","Females",NA,"2017-2021",0,0,0,0,0,0,1,6,6,14,13,31,49,69,84,111,99,91,35,609,0,0,0,0,0,0,0.231004499967659,1.44861403851865,1.56548420426438,3.19592382743838,2.65657440860567,6.51504133898811,11.8464506583242,19.5557167878743,26.0725437491076,45.8948883017651,52.9910504003768,79.1132362529885,54.0281872771337,9.39208242824657,8.66085964681078,10.1685504114,9.03668559198413,8.33035796660315,NA,9.7713455489204,NA,3.43615413739464,3.13034955203117,NA,3.75600632017527,NA,104.220509355462,96.106397142779,112.836691051129
"West of Scotland","C40-C41","Bone and articular cartilage","All","d","2017-2021",2,3,13,10,6,6,4,4,6,5,10,9,12,7,8,7,6,1,1,120,0.315314179048003,0.431313969253065,1.90838574054175,1.49696340972338,0.740774578591862,0.670421024403325,0.468002658255099,0.493004269416973,0.804929387569476,0.59512048809402,1.06898936676277,0.984248739341406,1.51379063266357,1.03678667225544,1.31978573278628,1.62013785058626,1.90803888583249,0.553302385286583,1.0869328927632,0.953989105444416,0.79095177605693,1.14073712646837,0.962424051756723,0.796957369064375,NA,1.14326647058781,NA,0.88597951534045,0.712806337241928,NA,1.07770097597984,NA,99.5279277301261,82.5185431952459,119.011005088287
"West of Scotland","C40-C41","Bone and articular cartilage","Male",NA,"2017-2021",0,1,6,4,4,4,1,4,1,3,4,4,9,1,6,4,2,1,0,59,0,0.280738792205568,1.726395143075,1.17339904367978,0.972285015629482,0.892653904691343,0.237076936207338,1.00714316288275,0.276137063392786,0.746068220478081,0.896637832288377,0.912032212977762,2.37413146357291,0.310245869851858,2.11281740679834,2.10299413790384,1.56696830806597,1.52188470201498,0,0.968074065870057,0.736942832415606,1.248745012779,0.977611308036211,0.7425951811893,NA,1.24444325191151,NA,0.836323390201874,0.614807310108289,NA,1.0913939590772,NA,89.7638480942901,68.3324001698954,115.788824003723
"West of Scotland","C40-C41","Bone and articular cartilage","Females",NA,"2017-2021",2,2,7,6,2,2,3,0,5,2,6,5,3,6,2,3,4,0,1,61,0.649515136950267,0.589368962651689,2.0979503025544,1.83413882596774,0.501805244366609,0.447569473971597,0.693013499902978,0,1.30457017022032,0.456560546776911,1.22611126551031,1.05081311919163,0.72529289744842,1.70049711198907,0.620774851169229,1.24040238653419,2.14105254142937,0,1.54366249363239,0.94075045668808,0.719599557399774,1.20843331760022,0.947236795477235,0.723736884329392,NA,1.20035152474109,NA,0.935635640479025,0.679860824079725,NA,1.23161676532501,NA,111.230336931547,85.0823942272166,142.88002107295
"West of Scotland","C40-C41, C47+C49","Bone and connective tissue","All","d","2017-2021",5,5,15,18,13,14,10,19,15,22,34,33,41,46,41,45,44,23,9,452,0.788285447620009,0.718856615421775,2.20198354677894,2.69453413750208,1.60501158694903,1.56431572360776,1.17000664563775,2.34177027973062,2.01232346892369,2.61853014761369,3.63456384699341,3.60891204425182,5.17211799493385,6.81316956053575,6.7639018805297,10.4151718966259,13.9922851627716,12.7259548615914,9.78239603486881,3.59335896384063,3.26968382487085,3.94040749238869,3.78329597040404,3.43675876164995,NA,4.14623946976665,NA,2.48480114613728,2.21877058010582,NA,2.76567651524088,NA,103.640039534466,94.304566920481,113.649649924366
"West of Scotland","C40-C41, C47+C49","Bone and connective tissue","Male",NA,"2017-2021",1,1,7,6,7,7,3,11,4,11,13,18,25,24,25,27,27,15,5,237,0.306404466151499,0.280738792205568,2.01412766692083,1.76009856551967,1.70149877735159,1.56214433320985,0.711230808622014,2.76964369792755,1.10454825357114,2.7355834750863,2.91407295493722,4.10414495839993,6.59480962103586,7.44590087644458,8.80340586165976,14.1952104308509,21.1540721588906,22.8282705302246,18.3681716321957,3.88870429849497,3.40933968027034,4.41659313109357,4.281980111891,3.74387432411153,NA,4.85569140850824,NA,2.43331307344407,2.08763613766361,NA,2.80508372392826,NA,101.726199709308,89.186305404162,115.53545870337
"West of Scotland","C40-C41, C47+C49","Bone and connective tissue","Females",NA,"2017-2021",4,4,8,12,6,7,7,8,11,11,21,15,16,22,16,18,17,8,4,215,1.29903027390053,1.17873792530338,2.3976574886336,3.66827765193548,1.50541573309983,1.56649315890059,1.61703149977362,1.93148538469153,2.87005437448469,2.51108300727301,4.29138942928608,3.15243935757489,3.86822878639157,6.23515607729326,4.96619880935384,7.44241431920515,9.09947330107481,6.9550097804825,6.17464997452957,3.31575980635963,2.8873303128974,3.78984587189007,3.28461182891709,2.85858615489719,NA,3.73979717210414,NA,2.53628921883049,2.14023237473821,NA,2.96547207780795,NA,105.834923952423,92.1599880380115,120.967160791799
"West of Scotland","C47+C49","Connective tissue","All","d","2017-2021",3,2,2,8,7,8,6,15,9,17,24,24,29,39,33,38,38,22,8,332,0.472971268572005,0.28754264616871,0.293597806237192,1.1975707277787,0.864237008357172,0.893894699204434,0.702003987382648,1.84876601031365,1.20739408135421,2.02340965951967,2.56557448023065,2.62466330491042,3.65832736227028,5.77638288828031,5.44411614774341,8.79503404603969,12.0842462769391,12.1726524763048,8.69546314210561,2.63936985839622,2.36306389608022,2.93910939471065,2.82087191864732,2.51971454260938,NA,3.1387838375688,NA,1.59882163079683,1.40165696917548,NA,1.8087719667543,NA,105.211216696496,94.1970398151144,117.159508523564
"West of Scotland","C47+C49","Connective tissue","Male",NA,"2017-2021",1,0,1,2,3,3,2,7,3,8,9,14,16,23,19,23,25,14,5,178,0.306404466151499,0,0.287732523845833,0.58669952183989,0.729213761722111,0.669490428518507,0.474153872414676,1.76250053504481,0.828411190178357,1.98951525460821,2.01743512264885,3.19211274542217,4.22067815746295,7.13565500659272,6.69058845486142,12.0922162929471,19.5871038508246,21.3063858282097,18.3681716321957,2.92063023262492,2.50731942877766,3.38262248077511,3.30436880385479,2.82687637755571,NA,3.81857527119065,NA,1.5969896832422,1.34025894495948,NA,1.8758844839974,NA,106.427307237758,91.3663264212294,123.262232243363
"West of Scotland","C47+C49","Connective tissue","Females",NA,"2017-2021",2,2,1,6,4,5,4,8,6,9,15,10,13,16,14,15,13,8,3,154,0.649515136950267,0.589368962651689,0.299707186079201,1.83413882596774,1.00361048873322,1.11892368492899,0.924017999870637,1.93148538469153,1.56548420426438,2.0545224604961,3.06527816377577,2.10162623838326,3.14293588894315,4.53465896530419,4.34542395818461,6.20201193267096,6.95842075964544,6.9550097804825,4.63098748089718,2.37500934967155,2.0147178914298,2.78114015846825,2.33737503343985,1.98147656943015,NA,2.72223452818337,NA,1.60065357835146,1.30871252294651,NA,1.92154933869855,NA,103.839779653008,88.0871740306947,121.596566042746
